RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Date,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,Finish,FinishRound,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,FinishDetails_present,FinishDetails_clean,BMatchWCRank_present,RMatchWCRank_present,BMatchWCRank_cat,RMatchWCRank_cat,BWFeatherweightRank_present,RWFeatherweightRank_present,BPFPRank_present,BWFlyweightRank_present,RWFlyweightRank_present,BWStrawweightRank_present,BWBantamweightRank_present,BWelterweightRank_present,BBantamweightRank_present,BLightHeavyweightRank_present,BLightweightRank_present,BFeatherweightRank_present,BFlyweightRank_present,BMiddleweightRank_present,RWStrawweightRank_present,BHeavyweightRank_present,RWBantamweightRank_present,RFeatherweightRank_present,RBantamweightRank_present,RMiddleweightRank_present,RLightHeavyweightRank_present,RLightweightRank_present,RHeavyweightRank_present,RFlyweightRank_present,RWelterweightRank_present,RPFPRank_present,blue_has_any_rank,red_has_any_rank,Winner
-370.0,310.0,27.027,310.0,2016-07-08,True,Women's Strawweight,FEMALE,4,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Switch,160.02,162.56,115,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Southpaw,165.1,167.64,115,25,24,0,0,0,0,0,0,0,0,0,-5.08,-5.08,1,0.0,0.0,0.0,neither,SUB,1.0,223.0,123.0,541.0,250.0,1000.0,500.0,1000.0,1,D'Arce Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-720.0,580.0,13.8889,580.0,2013-09-04,False,Flyweight,MALE,3,0,1,0,9.5,0.31,0.0,2.0,0.25,1,1,5,0,0,0,1,0,0,0,1,Orthodox,165.1,170.18,125,0,2,0,48.3333,0.342,0.5,1.3333,0.248,3,1,18,1,0,0,3,2,0,0,5,Southpaw,162.56,165.1,125,29,28,0,-1,-2,-4,0,-13,-1,-2,0,2.54,5.08,1,-38.8333,-0.5,0.6667,Red,KO/TKO,1.0,187.0,185.0,350.0,700.0,1000.0,140.0,525.0,1,Knee,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Red
140.0,-150.0,140.0,66.6667,2014-06-28,False,Middleweight,MALE,3,0,1,0,6.0,0.4,1.0,1.0,0.33,1,0,1,0,0,0,0,0,1,0,1,Orthodox,190.5,195.58,185,0,3,0,55.0,0.427,0.0,1.0,0.553,3,0,8,0,0,0,1,1,0,1,3,Orthodox,187.96,195.58,205,27,26,0,-2,-2,-2,0,-7,0,-2,1,2.54,0.0,1,-49.0,1.0,0.0,neither,S-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-240.0,195.0,41.6667,195.0,2021-07-24,False,Bantamweight,MALE,3,0,2,0,8.64,0.46,0.0,0.0,0.0,2,1,4,0,0,0,0,2,0,0,2,Switch,175.26,185.42,135,0,3,0,6.13,0.38,0.0,0.0,0.0,3,0,5,0,0,0,0,3,0,0,3,Orthodox,170.18,177.8,135,27,27,0,-1,-1,-1,1,-1,0,-1,0,5.08,7.62,0,2.51,0.0,0.0,neither,KO/TKO,2.0,431.0,380.0,500.0,1100.0,1600.0,-110.0,450.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-144.0,122.0,69.4444,122.0,2023-05-20,False,Women's Strawweight,FEMALE,3,0,3,0,3.98,0.41,0.6,0.42,0.11,3,2,13,0,0,1,1,0,1,0,3,Orthodox,157.48,149.86,115,0,2,0,5.71,0.43,0.2,0.34,0.23,3,7,37,1,0,2,4,0,1,0,7,Orthodox,160.02,162.56,115,37,34,0,1,0,-4,-5,-24,-1,0,0,-2.54,-12.7,-3,-1.73,0.4,0.08,neither,U-DEC,3.0,900.0,110.0,280.0,1700.0,460.0,950.0,1100.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-220.0,200.0,45.4545,200.0,2014-10-25,False,Featherweight,MALE,3,0,3,0,28.5,0.4,0.25,0.0,0.0,3,1,8,0,0,0,0,2,1,0,3,Southpaw,182.88,182.88,145,1,0,0,27.0,0.249,1.4,1.3,0.332,5,3,22,0,0,0,5,2,0,0,7,Orthodox,177.8,180.34,145,30,25,1,3,-2,-4,2,-14,0,0,1,5.08,2.54,5,1.5,-1.15,-1.3,Red,S-DEC,3.0,900.0,110.0,450.0,530.0,1255.0,675.0,345.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Red
-280.0,255.0,35.7143,255.0,2014-11-08,False,Middleweight,MALE,3,0,1,0,47.25,0.568,1.0,1.0,0.18,1,2,10,0,0,1,1,0,0,0,2,Orthodox,190.5,190.5,185,0,3,0,22.75,0.475,1.25,0.75,0.158,3,1,9,0,0,0,1,1,1,0,3,Orthodox,185.42,185.42,185,26,33,0,-2,-2,-1,-1,1,0,-1,-1,5.08,5.08,-7,24.5,-0.25,0.25,neither,KO/TKO,1.0,31.0,334.0,350.0,240.0,1500.0,254.0,1050.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-210.0,190.0,47.619,190.0,2011-08-27,False,Light Heavyweight,MALE,3,0,2,0,54.4615,0.376,0.6154,0.7692,0.225,3,4,33,3,0,1,5,1,2,0,9,Orthodox,190.5,195.58,205,1,0,0,36.5,0.512,0.3333,1.0,0.152,2,3,16,3,0,0,0,3,0,0,3,Orthodox,185.42,193.04,205,29,32,1,2,1,6,-1,17,0,-2,2,5.08,2.54,-3,17.9615,0.2821,-0.2308,neither,KO/TKO,1.0,113.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-285.0,230.0,35.0877,230.0,2023-08-12,False,Lightweight,MALE,3,3,0,0,5.75,0.45,0.0,0.98,0.3,0,3,7,0,0,0,0,0,0,0,0,Orthodox,177.8,177.8,155,2,0,0,4.53,0.5,1.0,3.45,0.36,2,4,10,0,0,0,0,1,2,0,3,Switch,177.8,185.42,155,28,34,1,0,-2,-3,-1,-3,0,-1,-2,0.0,-7.62,6,1.22,-1.0,-2.47,neither,KO/TKO,1.0,85.0,1200.0,1100.0,165.0,1600.0,140.0,330.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-210.0,190.0,47.619,190.0,2011-11-05,False,Featherweight,MALE,3,1,0,0,57.0,0.35,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,175.26,185.42,145,4,0,0,31.75,0.375,1.25,0.75,0.5,0,4,12,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,145,35,25,3,0,0,0,3,-9,0,0,0,7.62,12.7,10,25.25,-1.25,-0.75,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-250.0,210.0,40.0,210.0,2017-09-02,False,Welterweight,MALE,3,0,1,0,62.0,0.5,0.1667,0.3333,0.222,2,2,15,0,0,0,1,2,1,0,4,Southpaw,182.88,182.88,170,0,3,0,27.2857,0.557,0.2857,1.1429,0.173,3,2,19,0,0,0,3,1,1,0,5,Southpaw,182.88,187.96,170,26,28,0,-2,-1,-1,0,-4,0,1,0,0.0,-5.08,-2,34.7143,-0.119,-0.8095,neither,U-DEC,3.0,900.0,-105.0,300.0,900.0,1400.0,410.0,900.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-525.0,415.0,19.0476,415.0,2016-08-20,False,Bantamweight,MALE,3,0,1,0,49.6667,0.375,0.0833,1.3333,0.356,5,4,33,0,0,3,4,1,0,0,8,Orthodox,170.18,172.72,135,0,4,0,36.25,0.363,0.0,1.0,0.208,4,0,8,0,0,0,1,3,0,0,4,Orthodox,172.72,165.1,135,25,32,0,-3,1,4,-4,25,0,-2,0,-2.54,7.62,-7,13.4167,0.0833,0.3333,Red,KO/TKO,1.0,48.0,220.0,650.0,950.0,1650.0,-125.0,1000.0,1,Punch,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Red
145.0,-186.0,145.0,53.7634,2021-06-19,False,Welterweight,MALE,3,1,0,0,3.12,0.39,0.6,1.26,0.34,3,6,21,0,0,2,1,1,0,0,4,Orthodox,187.96,190.5,170,2,0,0,3.68,0.54,1.4,1.52,0.44,7,12,61,0,0,0,2,11,2,0,15,Orthodox,182.88,190.5,170,40,32,-1,0,-4,-11,-6,-40,0,-10,-2,5.08,0.0,-8,-0.56,-0.8,-0.26,neither,KO/TKO,2.0,482.0,350.0,150.0,1400.0,700.0,375.0,275.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-155.0,145.0,64.5161,145.0,2018-05-19,False,Featherweight,MALE,3,0,1,0,5.0,0.71,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Southpaw,180.34,182.0,145,0,1,0,44.8333,0.417,1.1667,0.0,0.0,2,2,15,0,0,0,2,0,2,0,4,Southpaw,172.72,180.34,145,29,23,0,0,-1,-3,2,-14,0,1,-2,7.62,1.66,6,-39.8333,-1.1667,0.0,neither,KO/TKO,1.0,39.0,265.0,410.0,225.0,570.0,425.0,660.0,1,Slam,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-235.0,195.0,42.5532,195.0,2010-03-27,False,Welterweight,MALE,3,1,0,0,4.0,0.275,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Orthodox,182.88,180.34,170,1,0,0,23.0,0.409,1.4444,1.3333,0.476,5,3,20,1,0,1,0,0,5,0,6,Southpaw,182.88,193.04,170,24,28,0,0,-4,-5,2,-18,-1,1,-5,0.0,-12.7,-4,-19.0,-1.4444,-1.3333,neither,KO/TKO,1.0,167.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punches,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-305.0,255.0,32.7869,255.0,2022-08-13,False,Heavyweight,MALE,3,0,1,0,4.9,0.5,0.5,0.46,0.5,1,0,3,0,0,0,0,0,1,0,1,Orthodox,193.04,198.12,236,0,2,0,4.84,0.53,0.2,0.21,0.25,2,0,4,0,0,0,1,1,0,0,2,Orthodox,193.04,195.58,265,30,30,0,-1,-1,-1,0,-1,0,-1,1,0.0,2.54,0,0.06,0.3,0.25,neither,S-DEC,3.0,900.0,240.0,550.0,800.0,1200.0,110.0,800.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
150.0,-160.0,150.0,62.5,2012-06-08,False,Bantamweight,MALE,3,1,0,0,68.0,0.4,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,172.72,170.18,135,1,0,0,3.0,0.3,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,175.26,187.96,135,24,24,0,0,0,0,0,2,0,0,0,-2.54,-17.78,0,65.0,0.0,0.0,neither,SUB,1.0,201.0,350.0,180.0,750.0,1000.0,420.0,525.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-155.0,135.0,64.5161,135.0,2019-11-02,False,Welterweight,MALE,5,0,1,0,9.28,0.45,1.4,1.19,0.3,5,9,60,1,0,1,3,1,9,0,15,Southpaw,182.88,193.04,170,0,2,0,15.6667,0.47,0.4,1.7,0.59,3,6,44,0,0,0,5,6,1,0,11,Orthodox,180.34,187.96,170,35,34,0,-1,2,4,-3,16,1,-5,8,2.54,5.08,1,0.0,1.0,-0.51,Red,KO/TKO,3.0,900.0,215.0,260.0,1200.0,500.0,240.0,850.0,0,Not Recorded,1,1,Top 10,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Red
-160.0,150.0,62.5,150.0,2012-05-15,False,Middleweight,MALE,3,1,0,0,52.6667,0.563,0.6667,1.6667,0.7,1,2,8,0,0,0,0,1,0,0,1,Southpaw,177.8,180.34,185,1,0,0,17.6667,0.537,0.0,1.3333,0.25,2,1,7,0,0,0,1,1,0,0,2,Orthodox,185.42,187.96,185,24,27,0,0,-1,-1,-1,1,0,0,0,-7.62,-7.62,-3,35.0,0.6667,0.3333,neither,U-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-110.0,-110.0,90.9091,90.9091,2019-05-04,False,Middleweight,MALE,3,0,3,0,57.9,0.417,0.0,1.3,0.266,3,2,28,1,0,1,5,2,0,0,8,Orthodox,185.42,190.5,185,2,0,0,18.5,0.439,0.2143,0.9286,0.102,5,5,22,0,0,0,2,6,1,0,9,Southpaw,185.42,195.58,185,35,30,2,3,-2,-1,3,6,1,-4,-1,0.0,-5.08,5,39.4,-0.2143,0.3714,Red,U-DEC,3.0,900.0,300.0,120.0,1400.0,1600.0,270.0,700.0,0,Not Recorded,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Red
-120.0,110.0,83.3333,110.0,2014-09-20,False,Heavyweight,MALE,5,0,1,0,18.5,0.388,0.0833,0.25,0.125,3,5,24,1,0,0,0,7,0,0,7,Orthodox,182.88,182.88,263,2,0,0,36.0,0.446,0.1429,0.8571,0.343,4,3,18,0,0,0,1,3,0,0,4,Orthodox,177.8,182.88,265,40,38,2,1,-1,3,-2,6,1,4,0,5.08,0.0,2,-17.5,-0.0595,-0.6071,Red,KO/TKO,2.0,480.0,335.0,528.0,2200.0,615.0,180.0,180.0,1,Punch,1,1,Top 10,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red
160.0,-170.0,160.0,58.8235,2014-05-10,False,Middleweight,MALE,3,1,0,0,39.0,0.37,0.0,0.0,0.0,1,2,9,0,0,0,1,0,0,0,1,Orthodox,180.34,182.88,170,2,0,0,27.5,0.374,0.25,0.375,0.208,5,3,20,0,0,1,2,2,0,0,5,Orthodox,180.34,185.42,185,34,27,1,0,-4,-4,1,-11,0,-2,0,0.0,-2.54,7,11.5,-0.25,-0.375,Red,U-DEC,3.0,900.0,441.0,-130.0,2000.0,2000.0,640.0,336.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Red
-210.0,190.0,47.619,190.0,2014-08-23,False,Welterweight,MALE,3,0,4,0,25.4615,0.511,0.5385,2.4615,0.507,4,3,34,0,0,1,6,3,0,0,10,Southpaw,187.96,193.04,170,1,0,0,27.4,0.55,0.0,0.6,0.2,2,2,10,0,0,0,0,3,0,0,3,Orthodox,175.26,187.96,170,32,32,1,4,2,7,-1,24,0,0,0,12.7,5.08,0,-1.9385,0.5385,1.8615,Red,KO/TKO,1.0,61.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Punch,1,1,Top 10,Top 10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Red
105.0,-125.0,105.0,80.0,2016-07-13,False,Flyweight,MALE,3,0,2,0,19.0,0.53,1.0,0.0,0.0,2,0,2,0,0,0,0,1,1,0,2,Switch,165.1,165.1,125,0,3,0,56.6,0.486,1.6,1.6,0.24,3,1,14,0,0,0,2,1,1,0,4,Orthodox,175.26,172.72,135,24,27,0,-1,-1,-2,1,-12,0,0,0,-10.16,-7.62,-3,-37.6,-0.6,-1.6,Red,KO/TKO,2.0,581.0,254.0,350.0,540.0,720.0,688.0,190.0,1,Elbows,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Red
-300.0,240.0,33.3333,240.0,2022-01-22,False,Welterweight,MALE,3,0,0,0,3.02,0.39,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,170,0,3,0,5.09,0.54,0.6,1.58,0.55,3,2,16,0,0,0,2,1,1,0,4,Orthodox,185.42,185.42,170,28,27,0,-3,-3,-4,-2,-16,0,-1,-1,-2.54,2.54,-1,-2.07,-0.6,-1.58,neither,U-DEC,3.0,900.0,225.0,700.0,400.0,2000.0,200.0,400.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-215.0,185.0,46.5116,185.0,2023-02-04,True,Featherweight,MALE,5,0,2,0,2.82,0.44,1.4,4.55,0.32,2,0,4,1,0,1,0,0,1,0,2,Orthodox,170.18,180.34,145,0,2,0,2.84,0.52,0.5,0.93,0.66,2,0,2,0,0,0,0,1,1,0,2,Orthodox,177.8,185.42,145,27,26,0,0,0,0,0,2,1,-1,0,-7.62,-5.08,-1,-0.02,0.9,3.62,neither,S-DEC,3.0,900.0,250.0,350.0,750.0,1000.0,420.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-145.0,135.0,68.9655,135.0,2017-10-28,False,Middleweight,MALE,5,2,0,0,30.4762,0.533,0.381,0.6667,0.293,8,7,55,5,0,1,6,6,1,0,14,Southpaw,185.42,187.96,185,0,1,0,21.6364,0.481,0.2727,1.1818,0.13,5,3,19,0,0,0,2,5,1,0,8,Southpaw,185.42,195.58,185,33,39,-2,-1,3,6,-4,36,5,1,0,0.0,-7.62,-6,8.8398,0.1082,-0.5152,Red,KO/TKO,1.0,150.0,625.0,635.0,1400.0,1275.0,100.0,235.0,1,Punch,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Red
-225.0,185.0,44.4444,185.0,2016-04-23,False,Flyweight,MALE,3,0,1,0,34.6667,0.453,0.3333,1.0,0.17,1,1,9,0,0,1,1,0,0,0,2,Orthodox,170.18,172.72,125,0,1,0,56.3333,0.39,0.8333,1.1667,0.347,2,2,17,0,0,0,4,0,0,0,4,Orthodox,167.64,175.26,135,22,35,0,0,-1,-2,1,-8,0,0,0,2.54,-2.54,-13,-21.6667,-0.5,-0.1667,Red,U-DEC,3.0,900.0,255.0,285.0,350.0,1350.0,365.0,1025.0,0,Not Recorded,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Red
-345.0,285.0,28.9855,285.0,2015-09-26,False,Heavyweight,MALE,5,2,0,0,18.9286,0.377,0.0714,0.2857,0.119,3,7,29,1,0,0,0,7,0,0,7,Orthodox,182.88,182.88,263,1,0,0,22.5714,0.64,0.5714,0.5714,0.429,4,2,11,1,0,0,0,4,1,0,5,Orthodox,190.5,198.12,250,37,39,-1,0,-1,2,-5,18,0,3,-1,-7.62,-15.24,-2,-3.6429,-0.5,-0.2857,Red,U-DEC,5.0,1500.0,300.0,1250.0,300.0,2400.0,210.0,340.0,0,Not Recorded,1,1,Rank 11-25,Top 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,Red
-435.0,317.0,22.9885,317.0,2020-10-17,False,Bantamweight,MALE,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,172.72,177.8,135,1,0,0,4.22,0.44,0.0,0.46,0.07,2,1,7,0,0,1,0,1,0,0,2,Orthodox,172.72,177.8,135,28,32,-1,0,-2,-2,-1,-7,0,-1,0,0.0,0.0,4,-4.22,0.0,-0.46,neither,KO/TKO,3.0,900.0,-115.0,650.0,700.0,750.0,400.0,1500.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-157.0,137.0,63.0,137.0,2021-02-27,False,Light Heavyweight,MALE,3,0,1,0,2.95,0.44,0.0,0.38,0.33,1,1,5,0,0,0,0,1,0,0,1,Orthodox,190.5,198.12,220,0,2,0,4.03,0.48,0.0,0.36,0.5,2,2,10,0,0,0,1,1,0,0,2,Orthodox,190.5,193.04,205,32,36,0,-1,-1,-1,-1,-5,0,0,0,0.0,5.08,4,-1.08,0.0,0.02,neither,U-DEC,3.0,900.0,190.0,375.0,1600.0,825.0,185.0,500.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-130.0,110.0,76.9231,110.0,2015-11-14,False,Flyweight,MALE,3,0,1,0,23.0,0.295,0.5,0.5,0.5,1,1,4,0,0,0,0,1,0,0,1,Orthodox,165.1,172.72,125,0,1,0,27.0,0.45,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Switch,165.1,165.1,125,27,26,0,0,0,0,-1,3,0,0,0,0.0,7.62,1,-4.0,0.5,0.5,neither,SUB,1.0,155.0,247.0,338.0,885.0,951.0,310.0,345.0,1,Rear Naked Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-660.0,540.0,15.1515,540.0,2011-11-05,False,Lightweight,MALE,3,1,0,0,17.0,0.39,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,185.42,177.8,155,1,0,0,23.125,0.426,1.125,0.125,0.125,4,3,18,0,0,0,1,1,3,0,5,Orthodox,185.42,185.42,155,25,27,0,0,-4,-5,2,-17,0,-1,-3,0.0,-7.62,-2,-6.125,-1.125,-0.125,neither,SUB,1.0,17.0,250.0,350.0,750.0,1000.0,420.0,525.0,1,Guillotine Choke,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-320.0,260.0,31.25,260.0,2014-07-16,False,Lightweight,MALE,3,2,0,0,58.4167,0.373,1.0,1.3333,0.35,4,5,30,0,0,3,1,1,1,1,7,Southpaw,177.8,177.8,155,1,0,0,38.6667,0.463,0.1111,0.4444,0.222,4,2,20,0,1,1,1,4,0,0,7,Orthodox,180.34,190.5,155,28,32,-1,0,0,0,-3,10,0,-2,1,-2.54,-12.7,-4,19.75,0.8889,0.8889,Red,KO/TKO,1.0,186.0,175.0,523.0,589.0,1200.0,180.0,665.0,1,Kick,0,1,Unranked,Rank 11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Red
-315.0,285.0,31.746,285.0,2013-08-28,False,Middleweight,MALE,3,0,1,0,26.0,0.543,0.0,1.6667,0.33,1,2,5,0,0,1,0,0,0,0,1,Southpaw,180.34,187.96,185,0,1,0,20.0,0.83,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Switch,185.42,185.42,185,33,35,0,0,0,0,-2,4,0,-1,0,-5.08,2.54,-2,6.0,0.0,1.6667,neither,KO/TKO,3.0,692.0,402.0,500.0,400.0,800.0,120.0,800.0,1,Punch,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
-160.0,140.0,62.5,140.0,2016-07-08,True,Light Heavyweight,MALE,4,0,0,0,9.28,0.46,0.3,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,Southpaw,185.42,193.04,205,0,0,0,15.6667,0.46,0.3333,1.03,0.338,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,185,28,26,0,0,0,0,0,0,0,0,0,0.0,5.08,2,0.0,0.0,0.0,neither,U-DEC,3.0,900.0,252.0,350.0,180.0,1000.0,450.0,525.0,0,Not Recorded,0,0,Unranked,Unranked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red
130.0,-150.0,130.0,66.6667,2019-05-18,False,Welterweight,MALE,5,1,0,0,49.0714,0.45,0.7857,2.5,0.455,5,4,36,1,0,1,3,1,4,1,10,Orthodox,175.26,195.58,170,2,0,0,47.9231,0.453,0.6154,1.7308,0.297,5,9,74,4,0,0,10,4,3,0,17,Southpaw,172.72,177.8,170,34,26,1,0,0,-7,5,-38,-3,-2,1,2.54,17.78,8,1.1484,0.1703,0.7692,Red,SUB,4.0,1127.0,250.0,200.0,600.0,700.0,300.0,550.0,1,Arm Triangle,0,1,Unranked,Top 10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Red
